"operation_id","status_id","meter_id","meter_code","meter_cuscode","office_id","rate_type","meter_station","station_id","station_name","billing_val_ft","billing_require_all","billing_require_peak","billing_require_off_peak","billing_require_holiday","billing_unit_all","billing_unit_peak","billing_unit_off_peak","billing_unit_holiday","billing_require_home","billing_unit_use","billing_power_max","billing_power","billing_service","billing_rate_ft","billing_power_factor","billing_adjust","billing_netcost","billing_vat","billing_cost_all","billing_factormultiple","billing_shutdown","billing_decreasedemand","billing_demandremain","billing_filepath","billing_comment","billing_rate_office","billing_correct","billing_rate_type","id","operation_id","status_id","office_bacode","office_id","office_mcode","office_zone","sub_id","sub_mcode","office_wwcode","plant_id","menu_id","calendar_id","yyyymm","thyyyymm","fiscalyyyy","fiscalmm","calendar_lastdate","yyyymmdd","menu_name","main_office","main_soffice","main_shoffice","sub_office","sub_soffice","sub_shoffice","plant_name","calendar_thai_month","calendar_thai_year","status_zone","status_center"
"41780","13491032","840","K05201","9055020009204613","758","2.1.2","สำนักงานประปาตะกั่วป่า","1","สำนักงาน","0.1623","0","0","0","0","2205","0","0","0","440","2205","9523.88","0","33.29","357.87","0","0","9915.04","694.05","10609.09","0","0","0","0","../WebScript/Upload/Electric/13491032_384773_11082026130514.jpg","","0","0","0","50697","41780","13491032","1214","757","2590421000","4","757","2590421000","5551022","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาตะกั่วป่า","กปภ.สาขาตะกั่วป่า","ตะกั่วป่า","การประปาส่วนภูมิภาคสาขาตะกั่วป่า","กปภ.สาขาตะกั่วป่า","ตะกั่วป่า",,"กรกฎาคม","2569","1","1"
"41697","13490951","325","23054051","9802 020000900636","467","3.2.2","บริเวณสถานีผลิตน้ำบ้านนางเลง (แรงสูง)","2","โรงกรอง","0.1623","0","141.49","151.03","141.49","57702","17050.67","20134.89","20516.44","370","57702","18808.27","177182.17","312.24","9365.03","841.05","0","206508.76","14455.61","220964.37","0","0","0","0","../WebScript/Upload/Electric/13490951_381042_07082026155300.png","","0","0","0","48042","41697","13490951","1123","466","2390132000","1","466","2390132000","5531032","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขากบินทร์บุรี","กปภ.สาขากบินทร์บุรี","กบินทร์บุรี","การประปาส่วนภูมิภาคสาขากบินทร์บุรี","กปภ.สาขากบินทร์บุรี","กบินทร์บุรี",,"กรกฎาคม","2569","1","1"
"41697","13490951","327","27671656","9012 020000900621","467","2.1.1","บริเวณสำนักงานประปากบินทร์บุรี","1","สำนักงาน","0.1623","0","19.47","17.17","4.82","3716.1","2472.51","822.43","421.16","543","3716.1","14524.74","0","312.24","603.12","0","0","15440.1","1080.81","16520.91","0","0","0","0","../WebScript/Upload/Electric/13490951_381044_07082026155939.png","","0","0","0","48042","41697","13490951","1123","466","2390132000","1","466","2390132000","5531032","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขากบินทร์บุรี","กปภ.สาขากบินทร์บุรี","กบินทร์บุรี","การประปาส่วนภูมิภาคสาขากบินทร์บุรี","กปภ.สาขากบินทร์บุรี","กบินทร์บุรี",,"กรกฎาคม","2569","1","1"
"41775","13491027","252","K09201","9801020008961815","740","3.2.2","สถานีผลิตและจ่ายน้ำ (แม่ข่ายไชยา)","3","แรงสูง","0.1623","0","45.27","45.38","44.64","21619.57","9143.34","5794","6682.23","3339","21619.57","6017.74","70739.21","312.24","3508.86","0","0","80578.05","5640.46","86218.51","0","0","0","0","../WebScript/Upload/Electric/13491027_384147_06082026094725.jpg","กว. P52.26 OP52.39 H51.53
หักมิเตอร์ย่อย 3339 หน่วย","0","0","0","50540","41775","13491027","1209","739","2590416000","4","739","2590416000","5551016","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาไชยา","กปภ.สาขาไชยา","ไชยา","การประปาส่วนภูมิภาคสาขาไชยา","กปภ.สาขาไชยา","ไชยา",,"กรกฎาคม","2569","1","1"
"41828","13491065","1518"," L12201","9802020007666311","893","3.2.2","สำนักงาน กปภ.สาขาพังลา (บริเวณด้านซ้ายมือประตูทางเข้าสำนักงาน)","5","สำนักงาน-แรงสูง","0.1623","0","67.39","60.88","68.29","32690.21","13579.56","8499.14","10611.51","42","32690.21","8958.15","106573.92","312.24","5305.62","0","0","121149.93","8480.5","129630.43","0","0","0","0","../WebScript/Upload/Electric/13491065_383846_05082026152111.jpg","หน่วยไฟฟ้าใช้สำนักงาน บ้านพัก คิด 10%","3269.02","0","0","51241","41828","13491065","1230","892","2590515000","5","892","2590515000","5552030","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาพังลา","กปภ.สาขาพังลา","พังลา","การประปาส่วนภูมิภาคสาขาพังลา","กปภ.สาขาพังลา","พังลา",,"กรกฎาคม","2569","1","1"
"41714","13490968","896","E02101","ESJK9805-020010970649","529","3.1.2","สำนักงาน","1","สำนักงาน","0.1623","0","23.83","17.94","24.11","4808","2837.14","1083.55","887.31","2052","4808","4731.83","15131.26","312.24","780.34","0","0","20955.67","1466.9","22422.57","0","0","0","0","../WebScript/Upload/Electric/13490968_384249_13082026152748.jpg","","0","0","0","48638","41714","13490968","1144","528","2390830000","8","528","2390830000","5532028","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาศรีสะเกษ","กปภ.สาขาศรีสะเกษ","ศรีสะเกษ","การประปาส่วนภูมิภาคสาขาศรีสะเกษ","กปภ.สาขาศรีสะเกษ","ศรีสะเกษ",,"กรกฎาคม","2569","1","0"
"41714","13490968","1557","E02101","ESJK9805-020010975014","529","3.2.2","โรงกรองน้ำแม่ข่าย","11","สำนักงาน-แรงสูง-บ้านพัก","0.1623","0","269.27","267.28","267.28","136531","56387.6","32153.1","47990.3","369","136531","35794.06","444589.45","312.24","22158.98","0","0","502854.73","35199.83","538054.56","0","0","0","0","../WebScript/Upload/Electric/13490968_384250_13082026150644.jpg","","369","0","0","48638","41714","13490968","1144","528","2390830000","8","528","2390830000","5532028","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาศรีสะเกษ","กปภ.สาขาศรีสะเกษ","ศรีสะเกษ","การประปาส่วนภูมิภาคสาขาศรีสะเกษ","กปภ.สาขาศรีสะเกษ","ศรีสะเกษ",,"กรกฎาคม","2569","1","0"
"41612","13490866","1080","27709276","9812020006714545","108","2.1.1","สำนักงาน","1","สำนักงาน","0.1623","0","13.55","6.27","4.23","2809.9","1923.51","474.21","412.18","1172","2809.9","10982.77","0","312.24","456.05","0","0","11751.06","822.57","12573.63","0","0","0","0","../WebScript/Upload/Electric/13490866_382327_03082026121114.jpg","","0","0","0","44970","41612","13490866","1036","108","2191015000","10","108","2191015000","5512015","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาชัยนาท","กปภ.สาขาชัยนาท","ชัยนาท","การประปาส่วนภูมิภาคสาขาชัยนาท","กปภ.สาขาชัยนาท","ชัยนาท",,"กรกฎาคม","2569","1","1"
"41752","13491005","369","I09101","9013020003441628","664","3.2.2","ปากทางเข้าสำนักงาน","1","สำนักงาน","0.1623","0","24.25","23.36","14.09","6830.59","3675.49","1863.15","1291.95","2548","6830.59","3223.55","23592.82","312.24","1108.6","0","0","28237.21","1976.6","30213.81","0","0","0","0","../WebScript/Upload/Electric/13491005_379690_03082026144405.jpg","","0","0","0","49861","41752","13491005","1185","663","2490317000","3","663","2490317000","5542017","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาอ้อมน้อย","กปภ.สาขาอ้อมน้อย","อ้อมน้อย","การประปาส่วนภูมิภาคสาขาอ้อมน้อย","กปภ.สาขาอ้อมน้อย","อ้อมน้อย",,"กรกฎาคม","2569","1","1"
"41722","13490976","113","23051353","9801 020007049560","568","4.2.2","โรงกรองน้ำ พิบูลฯ 2 (บน. 2)","3","แรงสูง","0.1623","0","477.73","477.73","475.74","179494","62540.43","57168.49","59785.08","1606","179494","566174.92","63404.65","312.24","29131.88","0","0","659123.69","46138.66","705262.35","0","0","0","0","../WebScript/Upload/Electric/13490976_381274_07082026104728.jpg","","0","0","0","48957","41722","13490976","1152","567","2490215000","2","567","2490215000","5541015","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาลพบุรี","กปภ.สาขาลพบุรี","ลพบุรี","การประปาส่วนภูมิภาคสาขาลพบุรี","กปภ.สาขาลพบุรี","ลพบุรี",,"กรกฎาคม","2569","1","1"
"41722","13490976","115","23051350","9801 020007049439","568","3.2.2","โรงกรองน้ำ ลพบุรี","3","แรงสูง","0.1623","0","176.64","172.17","147.57","78057","34545.42","19721.08","23790.5","5727","78057","23480.76","257825.68","312.24","12668.65","0","0","294287.33","20600.11","314887.44","0","0","0","0","../WebScript/Upload/Electric/13490976_381276_07082026104832.jpg","","0","0","0","48957","41722","13490976","1152","567","2490215000","2","567","2490215000","5541015","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาลพบุรี","กปภ.สาขาลพบุรี","ลพบุรี","การประปาส่วนภูมิภาคสาขาลพบุรี","กปภ.สาขาลพบุรี","ลพบุรี",,"กรกฎาคม","2569","1","1"
